UserId,ProductId,Rating,Timestamp
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Rebecca retired Midwest chef,Replacement Remote for Amazon Fire TV Stick,2.0,2016-02-02 00:00:00+00:00
Katie Wilburn,Replacement Remote for Amazon Fire TV Stick,5.0,2017-04-28 00:00:00+00:00
Mike Thornton,Replacement Remote for Amazon Fire TV Stick,5.0,2016-08-31 00:00:00+00:00
rupert,Replacement Remote for Amazon Fire TV Stick,4.0,2017-03-17 00:00:00+00:00
Eric,Replacement Remote for Amazon Fire TV Stick,3.0,2015-05-02 00:00:00+00:00
Upstate NY SAHM,Replacement Remote for Amazon Fire TV Stick,3.0,2017-04-01 00:00:00+00:00
Fixer-upper,Replacement Remote for Amazon Fire TV Stick,5.0,2017-03-28 00:00:00+00:00
Dean Canne,Replacement Remote for Amazon Fire TV Stick,1.0,2016-03-16 00:00:00+00:00
Gilberto Alcantar,Replacement Remote for Amazon Fire TV Stick,1.0,2016-03-16 00:00:00+00:00
Adriana Osorio,Replacement Remote for Amazon Fire TV Stick,1.0,2017-02-17 00:00:00+00:00
dosiere,Replacement Remote for Amazon Fire TV Stick,1.0,2017-02-22 00:00:00+00:00
M.C.,Replacement Remote for Amazon Fire TV Stick,1.0,2017-05-08 00:00:00+00:00
Jakezoe,Replacement Remote for Amazon Fire TV Stick,1.0,2017-01-25 00:00:00+00:00
Rebecca Midwest,Replacement Remote for Amazon Fire TV Stick,2.0,2016-02-02 00:00:00+00:00
Colby R. Zell,Replacement Remote for Amazon Fire TV Stick,5.0,
Amazon Customer,Replacement Remote for Amazon Fire TV Stick,1.0,2016-02-22 00:00:00+00:00
Honest Rob,Replacement Remote for Amazon Fire TV Stick,2.0,2016-09-18 00:00:00+00:00
parisa,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,4.0,2016-03-17 00:00:00+00:00
TMagee,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,4.0,2016-08-19 00:00:00+00:00
Amazon Customer,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,2.0,2016-03-11 00:00:00+00:00
L. Ellis,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,2.0,
Donna Albea,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,1.0,
Nathaniel,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,1.0,2016-03-21 00:00:00+00:00
Lisandro E. Roque,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,2.0,
GregAmandawith4,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,3.0,2016-07-06 00:00:00+00:00
Amazon Customer,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,1.0,2016-06-22 00:00:00+00:00
Amazon Customer,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,1.0,2016-03-31 00:00:00+00:00
Meg Ashley,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,3.0,2016-04-26 00:00:00+00:00
DIANE K,Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,1.0,2016-07-31 00:00:00+00:00
